GEOID20,District
131339501002032,10
131339501002033,10
131339501002034,10
131339501002035,10
131339501002036,10
131339502001000,10
131339502001001,10
131339502001002,10
131339502001003,10
131339502001004,10
131339502001005,10
131339502001006,10
131339502001007,10
131339502001008,10
131339502001009,10
131339502001010,10
131339502001011,10
131339502001012,10
131339502001013,10
131339502001014,10
131339502001015,10
131339502001016,10
131339502001017,10
131339502001018,10
131339502001019,10
131339502001020,10
131339502001021,10
131339502001022,10
131339502001023,10
131339502001024,10
131339502001025,10
131339502001026,10
131339502001027,10
131339502001028,10
131339502001029,10
131339502001030,10
131339502001031,10
131339502001032,10
131339502001033,10
131339502001034,10
131339502001035,10
131339502001036,10
131339502001037,10
131339502001038,10
131339502001039,10
131339502001040,10
131339502001041,10
131339502001042,10
131339502001043,10
131339502001044,10
131339502001045,10
131339502001046,10
131339502001047,10
131339502001048,10
131339502001049,10
131339502001050,10
131339502001051,10
131339502001052,10
131339502001053,10
131339502001054,10
131339502002000,10
131339502002001,10
131339502002002,10
131339502002003,10
131339502002004,10
131339502002005,10
131339502002006,10
131339502002007,10
131339502002008,10
131339502002009,10
131339502002010,10
131339502002011,10
131339502002012,10
131339502002013,10
131339502002014,10
131339502002015,10
131339502002016,10
131339502002017,10
131339502002018,10
131339502002019,10
131339502002020,10
131339502002021,10
131339502002022,10
131339502002023,10
131339502002024,10
131339502002025,10
131339502002026,10
131339502002027,10
131339502002028,10
131339502002029,10
131339502002030,10
131339502002031,10
131339502002032,10
131339502002033,10
131339502002034,10
131339502002035,10
131339502002036,10
131339502002037,10
131339502002038,10
131339502002039,10
131339502002040,10
131339502002041,10
131339502002042,10
131339502002043,10
131339502002044,10
131339502002045,10
131339502002046,10
131339502002047,10
131339502002048,10
131339502002049,10
131339502002050,10
131339502002051,10
131339502002052,10
131339502002053,10
131339502002054,10
131339502002055,10
131339502002056,10
131339502002057,10
131339502002058,10
131339502002059,10
131339502002060,10
131339502002061,10
131339502002062,10
131339502002063,10
131339502002064,10
131339502003000,10
131339502003001,10
131339502003002,10
131339502003003,10
131339502003004,10
131339502003005,10
131339502003006,10
131339502003007,10
131339502003008,10
131339502003009,10
131339502003010,10
131339502003011,10
131339502003012,10
131339502003013,10
131339502003014,10
131339502003015,10
131339502003016,10
131339502003017,10
131339502003018,10
131339502003019,10
131339502003020,10
131339502003021,10
131339502003022,10
131339502003023,10
131339502003024,10
131339502003025,10
131339502003026,10
131339502003027,10
131339502003028,10
131339502003029,10
131339502003030,10
131339502003031,10
131339502003032,10
131339502003033,10
131339502003034,10
131339502003035,10
131339502003036,10
131339502003037,10
131339502003038,10
131339502003039,10
131339501001000,10
131339501001001,10
131339501001002,10
131339501001003,10
131339501001004,10
131339501001005,10
131339501001006,10
131339501001007,10
131339501001008,10
131339501001009,10
131339501001010,10
131339501001011,10
131339501001012,10
131339501001013,10
131339501001014,10
131339501001015,10
131339501001016,10
131339501001017,10
131339501001018,10
131339501001019,10
131339501001020,10
131339501001021,10
131339501001022,10
131339501001023,10
131339501001024,10
131339501001025,10
131339501001026,10
131339501001027,10
131339501001028,10
131339501001029,10
131339501001030,10
131339501001031,10
131339501001032,10
131339501001033,10
131339501001034,10
131339501001035,10
131339501001036,10
131339501001037,10
131339501001038,10
131339501001039,10
131339501001040,10
131339501001041,10
131339501001042,10
131339501001043,10
131339501001044,10
131339501001045,10
131339501001046,10
131339501001047,10
131339501001048,10
131339501001049,10
131339501001050,10
131339501001051,10
131339501001052,10
131339501001053,10
131339501001054,10
131339501001055,10
131339501001056,10
131339501001057,10
131339501001058,10
131339501001059,10
131339501001060,10
131339501001061,10
131339501001062,10
131339501001063,10
131339501001064,10
131339501001065,10
131339501001066,10
131339501001067,10
131339501001068,10
131339501001069,10
131339501001070,10
131339501001071,10
131339501001072,10
131339501001073,10
131339501001074,10
131339501001075,10
131339501001076,10
131339501001077,10
131339501001078,10
131339501001079,10
131339501001080,10
131339501001081,10
131339501001082,10
131339501001083,10
131339501001084,10
131339501001085,10
131339501001086,10
131339501001087,10
131339501001088,10
131339501001089,10
131339501001090,10
131339501001091,10
131339501001092,10
131339501001093,10
131339501001094,10
131339501001095,10
131339501001096,10
131339501001097,10
131339501002037,10
131339501002038,10
131339501002039,10
131339501002040,10
131339501002041,10
131339501002042,10
131339501002043,10
131339501002044,10
131339501002045,10
131339501002046,10
131339503023007,10
131339503023008,10
131339503023011,10
131339503041000,10
131339503041001,10
131339503041002,10
131339503041003,10
131339503041004,10
131339503041005,10
131339503041006,10
131339503041007,10
131339503041008,10
131339503041009,10
131339503041010,10
131339503041011,10
131339503041012,10
131339503041013,10
131339503041014,10
131339503041015,10
131339503041016,10
131339503041017,10
131339503041018,10
131339503041019,10
131339503041020,10
131339503041021,10
131339503041022,10
131339503041023,10
131339503041024,10
131339503041025,10
131339503041026,10
131339503041027,10
131339503041028,10
131339503041029,10
131339503041030,10
131339503041031,10
131339503041032,10
131339503041033,10
131339503041034,10
131339503041035,10
131339503041036,10
131339503041037,10
131339503041038,10
131339503041039,10
131339503041040,10
131339503041041,10
131339503041042,10
131339503042000,10
131339503042001,10
131339503042002,10
131339503042003,10
131339503042004,10
131339503042005,10
131339503042006,10
131339503042007,10
131339503042008,10
131339503042009,10
131339503042010,10
131339503042011,10
131339503042012,10
131339503042013,10
131339503042014,10
131339503042015,10
131339503042016,10
131339503042017,10
131339503042018,10
131339503042019,10
131339503042020,10
131339503042021,10
131339503042022,10
131339503042023,10
131339503042024,10
131339503042025,10
131339503042026,10
131339503042027,10
131339503042028,10
131339503042029,10
131339503042030,10
131339503051000,10
131339503051001,10
131339503051002,10
131339503051003,10
131339503051004,10
131339503051005,10
131339503051006,10
131339503051007,10
131339503051008,10
131339503051009,10
131339503051010,10
131339503051011,10
131339503051012,10
131339503051013,10
131339503051014,10
131339503051015,10
131339503051017,10
131339503051018,10
131339503051019,10
131339503051020,10
131339503051021,10
131339503051022,10
131339503051023,10
131339503051024,10
131339503051025,10
131339503051026,10
131339503051027,10
131339503051028,10
131339503051029,10
131339503051030,10
131339503051031,10
131339503051032,10
131339503051033,10
131339503051034,10
131339503051036,10
131339503051037,10
131339503051039,10
131339503052000,10
131339503052001,10
131339503052002,10
131339503052003,10
131339503052004,10
131339503052005,10
131339503052006,10
131339503052007,10
131339503052008,10
131339503052009,10
131339503052010,10
131339503052011,10
131339503052012,10
131339503052013,10
131339503052014,10
131339503052015,10
131339503052016,10
131339503052017,10
131339503052018,10
131339503052019,10
131339503052020,10
131339503052021,10
131339503052022,10
131339503052023,10
131339503052024,10
131339503052025,10
131339503052026,10
131339503052027,10
131339503052028,10
131339503052029,10
131339503052030,10
131339503052031,10
131339503052032,10
131339503052033,10
131339503052034,10
131339503052035,10
131339503052036,10
131339503052037,10
131339503052038,10
131339503052039,10
131339503052040,10
131339503052041,10
131339503052042,10
131339503052043,10
131339503052044,10
131339503052045,10
131339503052046,10
131339503052047,10
131339503052048,10
131339503052049,10
131339503052050,10
131339503052051,10
131339503052052,10
131339503053000,10
131339503053001,10
131339503053002,10
131339503053003,10
131339503053004,10
131339503053005,10
131339503053006,10
131339503053007,10
131339503053008,10
131339503053009,10
131339503053010,10
131339503053011,10
131339503053012,10
131339503053013,10
131339503053014,10
131339503053015,10
131339503053016,10
131339503053017,10
131339503053018,10
131339503053019,10
131339503053020,10
131339503053021,10
131339503053022,10
131339503053023,10
131339503053024,10
131339503053025,10
131339503053026,10
131339503053027,10
131339503053028,10
131339503053029,10
131339503053030,10
131339503053031,10
131339503053032,10
131339503053033,10
131339503053034,10
131339503053035,10
131339503053036,10
131339503053037,10
131339503053038,10
131339503053039,10
131339503053040,10
131339503053041,10
131339503053042,10
131339503053043,10
131339503053044,10
131339503053045,10
132650102001000,10
132650102001001,10
132650102001002,10
132650102001003,10
132650102001004,10
132650102001005,10
132650102001006,10
132650102001007,10
132650102001008,10
132650102001009,10
132650102001010,10
132650102001011,10
132650102001012,10
132650102001013,10
132650102001014,10
132650102001015,10
132650102001016,10
132650102001017,10
132650102001018,10
132650102001019,10
132650102001020,10
132650102001021,10
132650102001022,10
132650102001023,10
132650102001024,10
132650102001025,10
132650102001026,10
132650102001027,10
132650102001028,10
132650102001029,10
132650102001030,10
132650102001031,10
132650102001032,10
132650102001033,10
132650102001034,10
132650102001035,10
132650102001036,10
132650102001037,10
132650102001038,10
132650102001039,10
132650102001040,10
132650102001041,10
132650102001042,10
132650102001043,10
132650102001044,10
132650102001045,10
132650102001046,10
132650102001047,10
132650102001048,10
132650102001049,10
132650102001050,10
132650102001051,10
132650102001052,10
132650102001053,10
132650102001054,10
132650102001055,10
132650102001056,10
132650102001057,10
132650102001058,10
132650102001059,10
132650102001060,10
132650102001061,10
132650102001062,10
132650102001063,10
132650102001064,10
132650102001065,10
132650102001066,10
132650102001067,10
132650102001068,10
132650102001069,10
132650102001070,10
132650102001071,10
132650102001072,10
132650102001073,10
132650102001074,10
132650102001075,10
132650102001076,10
132650102001077,10
132650102001078,10
132650102001079,10
132650102001080,10
132650102001081,10
132650102001082,10
132650102001083,10
132650102001084,10
132650102001085,10
132650102001086,10
132650102001087,10
132650102001088,10
132650102001089,10
132650102001090,10
132650102001091,10
132650102001092,10
132650102001093,10
132650102001094,10
132650102001095,10
132650102001096,10
132650102001097,10
132650102001098,10
132650102001099,10
132650102001100,10
132650102001101,10
132650102001102,10
132650102001103,10
132650102001104,10
132650102001105,10
132650102001106,10
132650102001107,10
132650102001108,10
132650102001109,10
132650102001110,10
132650102001111,10
132650102001112,10
132650102002000,10
132650102002001,10
132650102002002,10
132650102002003,10
132650102002004,10
132650102002005,10
132650102002006,10
132650102002007,10
132650102002008,10
132650102002009,10
132650102002010,10
132650102002011,10
132650102002012,10
132650102002013,10
132650102002014,10
132650102002015,10
132650102002016,10
132650102002017,10
132650102002018,10
132650102002019,10
132650102002020,10
132650102002021,10
132650102002022,10
132650102002023,10
132650102002024,10
132650102002025,10
132650102002026,10
132650102002027,10
132650102002028,10
132650102002029,10
132650102002030,10
132650102002031,10
132650102002032,10
132650102002033,10
132650102002034,10
132650102002035,10
132650102002036,10
132650102002037,10
132650102002038,10
132650102002039,10
132650102002040,10
132650102002041,10
132650102002042,10
132650102002043,10
132650102002044,10
132650102002045,10
132650102002046,10
132650102002047,10
132650102002048,10
132650102002049,10
132650102002050,10
132650102002051,10
132650102002052,10
132650102002053,10
132650102002054,10
132650102002055,10
132650102002056,10
132650102002057,10
132650102002058,10
132650102002059,10
132650102002060,10
132650102002061,10
132650102002062,10
132650102002063,10
132650102002064,10
132650102002065,10
132650102002066,10
132650102002067,10
132650102002068,10
132650102002069,10
132650102002070,10
132650102002071,10
132650102002072,10
132650102002073,10
132650102002074,10
132650102002075,10
132650102002076,10
132650102002077,10
132650102002078,10
132650102002079,10
132650102002080,10
